"","ID","Reason for absence","Month of absence","Day of the week","Seasons","Transportation expense","Distance from Residence to Work","Service time","Age","Work load Average/day","Hit target","Disciplinary failure","Education","Son","Social drinker","Social smoker","Pet","Weight","Height","predictions_DT_future"
"696",17,"10","5","4","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.231104735830372,0.923076923076923,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.484375
"433",17,"11","5","2","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.292399662142483,0.923076923076923,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.364375
"692",17,"16","5","6","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.231104735830372,0.923076923076923,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.168188202247191
"704",17,"25","5","6","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.231104735830372,0.923076923076923,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.168188202247191
"215",18,"0","5","4","3",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.429727092677812,0.384615384615385,"1","2","0","0","0","0",0.538461538461538,0.575757575757576,0.0368589743589744
"698",18,"10","5","5","3",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.231104735830372,0.923076923076923,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.484375
"437",18,"13","5","6","3",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.292399662142483,0.923076923076923,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.364375
"432",20,"28","5","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.292399662142483,0.923076923076923,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"680",22,"13","5","5","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"429",22,"23","5","4","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.292399662142483,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"441",22,"23","5","4","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.292399662142483,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"438",22,"25","5","2","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.292399662142483,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"685",22,"27","5","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"690",22,"27","5","4","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"701",22,"27","5","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"216",23,"0","5","4","3",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.616437059474573,0.384615384615385,"1","1","2","0","1","4",0.173076923076923,0.333333333333333,0.0368589743589744
"691",23,"0","5","4","3",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.231104735830372,0.923076923076923,"1","1","2","0","1","4",0.173076923076923,0.333333333333333,0.0368589743589744
"694",25,"10","5","2","3",0.433333333333333,0.234042553191489,0.25,0.161290322580645,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0.365384615384615,0.454545454545455,0.484375
"699",25,"23","5","5","3",0.433333333333333,0.234042553191489,0.25,0.161290322580645,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0.365384615384615,0.454545454545455,0.168188202247191
"677",25,"28","5","4","3",0.433333333333333,0.234042553191489,0.25,0.161290322580645,0.231104735830372,0.923076923076923,"0","3","0","0","0","0",0.365384615384615,0.454545454545455,0.168188202247191
"683",26,"19","5","6","3",0.674074074074074,0.446808510638298,0.428571428571429,0.516129032258065,0.231104735830372,0.923076923076923,"0","1","2","1","1","1",0.403846153846154,0.363636363636364,0.275390625
"210",27,"7","5","4","3",0.244444444444444,0.787234042553192,0.214285714285714,0,0.343478767402575,0.384615384615385,"0","1","0","0","0","0",0.0384615384615385,0.121212121212121,0.275390625
"697",28,"6","5","4","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.231104735830372,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"706",28,"11","5","2","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.231104735830372,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.481617647058824
"209",28,"19","5","3","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.351437350731054,0.384615384615385,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"436",28,"25","5","4","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.292399662142483,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"682",29,"14","5","5","3",0.396296296296296,0.212765957446809,0.5,0.451612903225806,0.231104735830372,0.923076923076923,"0","4","2","1","0","2",0.730769230769231,0.575757575757576,0.275390625
"676",29,"19","5","4","3",0.396296296296296,0.212765957446809,0.5,0.451612903225806,0.231104735830372,0.923076923076923,"0","4","2","1","0","2",0.730769230769231,0.575757575757576,0.275390625
"684",29,"22","5","6","3",0.396296296296296,0.212765957446809,0.5,0.451612903225806,0.231104735830372,0.923076923076923,"0","4","2","1","0","2",0.730769230769231,0.575757575757576,0.481617647058824
"217",31,"0","5","4","3",1,0.212765957446809,0.285714285714286,0.741935483870968,0.531069785052717,0.384615384615385,"1","1","0","0","0","0",0.384615384615385,0.454545454545455,0.0368589743589744
"427",33,"23","5","4","3",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.292399662142483,0.923076923076923,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.168188202247191
"678",34,"8","5","4","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.231104735830372,0.923076923076923,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"439",34,"28","5","2","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.292399662142483,0.923076923076923,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.168188202247191
"688",34,"28","5","3","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.231104735830372,0.923076923076923,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.168188202247191
"689",36,"0","5","3","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.231104735830372,0.923076923076923,"1","1","1","1","0","0",0.807692307692308,0.454545454545455,0.0368589743589744
"687",36,"5","5","3","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.231104735830372,0.923076923076923,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"219",36,"13","5","4","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.274443700122328,0.384615384615385,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"686",36,"23","5","2","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.231104735830372,0.923076923076923,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"230",1,"13","6","6","3",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.368905458146444,0.538461538461538,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.364375
"460",1,"13","6","3","1",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.349799033028485,0.615384615384615,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.364375
"715",2,"0","6","2","3",0.433333333333333,0.51063829787234,0.392857142857143,0.67741935483871,0.503669831653754,0.692307692307692,"1","1","1","0","1","5",0.615384615384615,0,0.0368589743589744
"447",3,"0","6","6","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"1","1","0","1","0","0",0.634615384615385,0.212121212121212,0.0368589743589744
"456",3,"5","6","4","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.484375
"226",3,"11","6","2","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.348859730879012,0.538461538461538,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"234",3,"11","6","6","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.301028135376012,0.538461538461538,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"443",3,"28","6","2","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"449",3,"28","6","2","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"451",3,"28","6","2","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"453",3,"28","6","2","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"452",5,"26","6","3","3",0.433333333333333,0.319148936170213,0.428571428571429,0.516129032258065,0.349799033028485,0.615384615384615,"0","1","1","1","0","0",0.961538461538462,0.121212121212121,0.484375
"222",10,"22","6","2","3",0.9,1,0.0714285714285714,0.032258064516129,0.390422030640182,0.538461538461538,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"713",12,"19","6","6","3",0.425925925925926,0.978723404255319,0,0.129032258064516,0.503669831653754,0.692307692307692,"0","2","1","1","0","8",0.230769230769231,0.454545454545455,0.484375
"722",12,"22","6","5","1",0.425925925925926,0.978723404255319,0,0.129032258064516,0.503669831653754,0.692307692307692,"0","2","1","1","0","8",0.230769230769231,0.454545454545455,0.484375
"725",12,"22","6","4","1",0.425925925925926,0.978723404255319,0,0.129032258064516,0.503669831653754,0.692307692307692,"0","2","1","1","0","8",0.230769230769231,0.454545454545455,0.484375
"227",14,"23","6","2","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.441027844119532,0.538461538461538,"0","1","2","1","0","0",0.75,1,0.168188202247191
"448",15,"13","6","2","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.349799033028485,0.615384615384615,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.364375
"224",15,"23","6","5","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.481221238422555,0.538461538461538,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"719",15,"28","6","5","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.503669831653754,0.692307692307692,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"707",16,"7","6","4","3",0,0.212765957446809,0.821428571428571,0.612903225806452,0.503669831653754,0.692307692307692,"0","1","2","1","1","0",0.365384615384615,0.363636363636364,0.364375
"459",18,"11","6","3","1",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.349799033028485,0.615384615384615,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.364375
"446",20,"28","6","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.349799033028485,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"716",21,"0","6","2","3",0.555555555555556,0.127659574468085,0.25,0.193548387096774,0.503669831653754,0.692307692307692,"1","2","0","0","0","0",0.442307692307692,0.454545454545455,0.0368589743589744
"718",22,"13","6","5","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.503669831653754,0.692307692307692,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"720",22,"13","6","2","1",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.503669831653754,0.692307692307692,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"457",22,"21","6","4","1",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.349799033028485,0.615384615384615,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"708",22,"27","6","4","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.503669831653754,0.692307692307692,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"714",22,"27","6","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.503669831653754,0.692307692307692,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"233",23,"22","6","5","3",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.525899982524611,0.538461538461538,"0","1","2","0","1","4",0.173076923076923,0.333333333333333,0.484375
"711",23,"22","6","5","3",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.503669831653754,0.692307692307692,"0","1","2","0","1","4",0.173076923076923,0.333333333333333,0.484375
"223",24,"10","6","3","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.433651773751966,0.538461538461538,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.484375
"225",24,"10","6","6","3",0.474074074074074,0.425531914893617,0.535714285714286,0.439054378349793,0.515494844760296,0.538461538461538,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.484375
"228",24,"10","6","2","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.494036523562649,0.538461538461538,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.484375
"221",24,"19","6","2","3",0.474074074074074,0.425531914893617,0.535714285714286,0.286302380450654,0.435166307450341,0.538461538461538,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.484375
"450",24,"28","6","3","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"458",24,"28","6","6","1",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.349799033028485,0.615384615384615,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"445",28,"23","6","5","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.349799033028485,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"454",28,"23","6","4","1",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.349799033028485,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"236",28,"28","6","5","1",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.468981184831362,0.538461538461538,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"235",32,"28","6","2","1",0.633333333333333,0.914893617021277,1,0.709677419354839,0.513987592473933,0.538461538461538,"0","1","0","0","0","2",1,0.272727272727273,0.168188202247191
"723",34,"8","6","6","1",0,0.106382978723404,0.321428571428571,0.32258064516129,0.503669831653754,0.692307692307692,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"710",34,"10","6","4","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.503669831653754,0.692307692307692,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"724",34,"10","6","4","1",0,0.106382978723404,0.321428571428571,0.32258064516129,0.503669831653754,0.692307692307692,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"442",34,"23","6","2","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.349799033028485,0.615384615384615,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.168188202247191
"721",34,"25","6","2","1",0,0.106382978723404,0.321428571428571,0.32258064516129,0.503669831653754,0.692307692307692,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.168188202247191
"709",34,"26","6","6","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.503669831653754,0.692307692307692,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"444",34,"28","6","3","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.349799033028485,0.615384615384615,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.168188202247191
"229",36,"13","6","4","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.458772645191356,0.538461538461538,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"232",36,"13","6","4","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.398154890196307,0.538461538461538,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"712",36,"19","6","5","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.503669831653754,0.692307692307692,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"717",36,"19","6","5","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.503669831653754,0.692307692307692,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"231",36,"23","6","3","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.283094017591891,0.538461538461538,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"455",36,"23","6","4","1",0,0.170212765957447,0.607142857142857,0.741935483870968,0.349799033028485,0.615384615384615,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"737",1,"11","7","3","1",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.427324226714044,0.461538461538462,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.364375
"10",1,"22","7","2","1",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.244924855828042,0.769230769230769,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.484375
"470",2,"23","7","2","1",0.433333333333333,0.51063829787234,0.392857142857143,0.67741935483871,0.177469854954273,0.384615384615385,"0","1","1","0","1","5",0.615384615384615,0,0.168188202247191
"14",3,"11","7","4","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"18",3,"21","7","2","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"3",3,"23","7","4","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"6",3,"23","7","6","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"15",3,"23","7","4","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"17",3,"23","7","6","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"249",3,"26","7","5","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.5052935865323,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.484375
"473",3,"28","7","3","1",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.177469854954273,0.384615384615385,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"477",5,"26","7","2","1",0.433333333333333,0.319148936170213,0.428571428571429,0.516129032258065,0.177469854954273,0.384615384615385,"0","1","1","1","0","0",0.961538461538462,0.121212121212121,0.484375
"726",5,"26","7","4","1",0.433333333333333,0.319148936170213,0.428571428571429,0.516129032258065,0.427324226714044,0.461538461538462,"0","1","1","1","0","0",0.961538461538462,0.121212121212121,0.484375
"19",6,"11","7","5","1",0.262962962962963,0.51063829787234,0.428571428571429,0.193548387096774,0.244924855828042,0.769230769230769,"0","1","2","0","0","2",0.25,0.121212121212121,0.543269230769231
"731",6,"22","7","3","1",0.262962962962963,0.51063829787234,0.428571428571429,0.193548387096774,0.427324226714044,0.461538461538462,"0","1","2","0","0","2",0.25,0.121212121212121,0.484375
"4",7,"7","7","5","1",0.596296296296296,0,0.464285714285714,0.387096774193548,0.244924855828042,0.769230769230769,"0","1","2","1","1","0",0.230769230769231,0.151515151515152,0.543269230769231
"480",7,"23","7","5","1",0.596296296296296,0,0.464285714285714,0.387096774193548,0.177469854954273,0.384615384615385,"0","1","2","1","1","0",0.230769230769231,0.151515151515152,0.168188202247191
"728",9,"6","7","2","1",0.407407407407407,0.191489361702128,0.535714285714286,1,0.427324226714044,0.461538461538462,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.484375
"730",9,"6","7","3","1",0.407407407407407,0.191489361702128,0.535714285714286,1,0.427324226714044,0.461538461538462,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.484375
"7",10,"22","7","6","1",0.9,1,0.0714285714285714,0.032258064516129,0.244924855828042,0.769230769230769,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"247",10,"22","7","3","1",0.9,1,0.0714285714285714,0.032258064516129,0.5052935865323,0.846153846153846,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"475",10,"22","7","6","1",0.9,1,0.0714285714285714,0.032258064516129,0.177469854954273,0.384615384615385,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"733",10,"22","7","4","1",0.9,1,0.0714285714285714,0.032258064516129,0.427324226714044,0.461538461538462,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"736",11,"14","7","3","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.427324226714044,0.461538461538462,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.364375
"250",11,"19","7","2","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.5052935865323,0.846153846153846,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"251",11,"19","7","5","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.5052935865323,0.846153846153846,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"476",11,"22","7","2","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.177469854954273,0.384615384615385,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"5",11,"23","7","5","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.244924855828042,0.769230769230769,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.168188202247191
"1",11,"26","7","3","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.244924855828042,0.769230769230769,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"248",11,"26","7","4","1",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.5052935865323,0.846153846153846,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"727",12,"19","7","6","1",0.425925925925926,0.978723404255319,0,0.129032258064516,0.427324226714044,0.461538461538462,"0","2","1","1","0","8",0.230769230769231,0.454545454545455,0.484375
"735",13,"13","7","2","1",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.427324226714044,0.461538461538462,"0","1","3","1","0","0",0.269230769230769,0.181818181818182,0.364375
"9",14,"19","7","2","1",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.244924855828042,0.769230769230769,"0","1","2","1","0","0",0.75,1,0.484375
"237",14,"19","7","3","1",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.5052935865323,0.846153846153846,"0","1","2","1","0","0",0.75,1,0.484375
"243",14,"25","7","6","1",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.5052935865323,0.846153846153846,"0","1","2","1","0","0",0.75,1,0.168188202247191
"479",15,"28","7","5","1",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.177469854954273,0.384615384615385,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"244",18,"1","7","2","1",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.5052935865323,0.846153846153846,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.484375
"245",18,"1","7","3","1",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.5052935865323,0.846153846153846,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.484375
"465",18,"25","7","6","1",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.177469854954273,0.384615384615385,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.325
"241",18,"26","7","3","1",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.5052935865323,0.846153846153846,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.484375
"252",20,"0","7","5","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.5052935865323,0.846153846153846,"1","1","4","1","0","0",0.173076923076923,0.151515151515152,0.0368589743589744
"11",20,"1","7","2","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.244924855828042,0.769230769230769,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"12",20,"1","7","3","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.244924855828042,0.769230769230769,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"13",20,"11","7","4","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.244924855828042,0.769230769230769,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.543269230769231
"463",20,"13","7","6","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.177469854954273,0.384615384615385,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.543269230769231
"8",20,"23","7","6","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.244924855828042,0.769230769230769,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"467",20,"26","7","2","1",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.177469854954273,0.384615384615385,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"464",21,"7","7","2","1",0.555555555555556,0.127659574468085,0.25,0.193548387096774,0.177469854954273,0.384615384615385,"0","2","0","0","0","0",0.442307692307692,0.454545454545455,0.364375
"242",22,"18","7","5","1",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.5052935865323,0.846153846153846,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"461",22,"23","7","5","1",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.177469854954273,0.384615384615385,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"16",24,"14","7","6","1",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.244924855828042,0.769230769230769,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.364375
"471",24,"28","7","3","1",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.177469854954273,0.384615384615385,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"478",24,"28","7","3","1",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.177469854954273,0.384615384615385,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"469",26,"15","7","2","1",0.674074074074074,0.446808510638298,0.428571428571429,0.516129032258065,0.177469854954273,0.384615384615385,"0","1","2","1","1","1",0.403846153846154,0.363636363636364,0.481617647058824
